x,y
99.40102009708062,17.655942543676726
99.79193383571692,16.79132484032331
100.51761899702251,15.071730871703075
100.6803161392454,14.616199000090376
100.89642947982065,13.576132691212383
101.61427958193235,15.615992714064035
102.04263329110108,14.155539033030252
102.96689108549617,13.193883431548215
103.56105358712375,13.225401466012652
103.64435533783399,13.355050697743463
104.43825151235797,12.582588841163998
105.20189352682792,10.486733220049501
105.32587330089882,10.40741589444394
105.71955409809016,10.153726217664447
106.09236134123057,10.289650486577111
106.56827556691132,11.19455173699288
107.09730052389205,12.025661821788907
107.41205675760284,12.2180504169109
107.43596854130737,14.19034434495537
107.99078861018643,15.190169109624936
108.24669416877441,14.433532560740666
108.68837098125368,15.477325119255875
108.88238518964499,14.773175971543909
108.896489135921,15.852160265758009
109.62104328512214,14.911524094689595
110.2393908847589,15.595270047257083
110.76010481943376,15.997376494457813
111.04073640727438,14.585776469769227
111.76860394887626,13.017606675671592
111.97086190595292,12.867914202483352
112.34238709951751,12.472286187960083
112.36042231996544,13.728280274602005
112.3816390382126,12.16415744496282
112.71134226256981,11.801989644370494
113.48164537968114,12.747714646262263
114.24870952311903,11.864867775439992
114.28012296487577,10.75995688385466
114.37281322595663,10.683461730324485
114.66412956919521,9.423418661118792
115.26393422950059,8.871562685176125
115.58852582937106,9.346548036412193
116.41442186920904,8.578537988383559
117.12886276002973,7.838271835821637
117.65362101071514,7.511462082133121
118.61217066505924,7.6937977361951555
119.435080552008,7.5437336409510936
119.49478258937597,8.147544653277766
120.04518528748304,7.834299089529611
120.90672330604866,6.42383681602201
121.1876194102224,6.5452858277845625
122.01925048488192,6.709619474481267
122.55373746599071,6.800608712973562
123.53718384262174,6.523849381921061
123.65696455980651,6.090222380859701
123.9989539955277,6.176417813291824
124.60437413025647,6.606828848421318
125.11264471150935,6.763116022156741
125.13239534432068,6.958847258405649
125.942655649269,5.984578592436639
126.3037622878328,7.269549768792333
126.60710289143026,8.411351602574767
127.25984374457039,8.388229393369796
128.1218506875448,9.00834175540891
128.9044369678013,8.752563724597875
129.0944474118296,10.238162447910293
129.97985176509246,9.949935648793806
130.2939576166682,9.58456332009102
130.81207169173285,8.87295709914402
131.2549533736892,5.990318077190798
132.13061337545514,4.978921797937776
132.36339341313578,5.62778667739835
133.16511599416845,5.949545225657897
133.3376670330763,6.7288459046623315
133.33850536728278,6.998809178878948
133.55614291201346,6.300294128398966
134.01997186406516,5.8419868183269585
134.78663203422911,6.853728373204356
135.44309206935577,7.990494858732896
136.08322483929805,5.914510358507525
136.9652963487897,6.967520466175221
137.76124064577743,8.044865151945599
138.32175975944847,7.99105522345084
138.40715009602718,6.570809364907557
138.5812929100357,6.297183690226645
139.2631490926724,5.259100230979717
139.4762449869886,3.8904507268595103
139.7366126300767,2.3413928953309138
140.2758290618658,1.8185179587706897
141.19858434051275,3.102836227291296
141.8902817799244,3.387319959785362
142.59451008448377,4.600934734004362
142.7603048235178,5.45822655127613
143.19247980159707,3.916842106810852
143.82965973904356,4.14616776220048
143.89892542432062,4.2493649610782755
144.68248125747778,4.531951283029346
145.6618458495941,2.777770267515552
146.21937827579677,3.0240187302524437
146.24852781184018,3.482763062662886
146.9984554257244,3.6358237996156526
147.4188154253643,2.2826001693624742
148.30984751833603,0.5902548183339682
148.84995272522792,1.8299973501598246
149.1166147480253,3.427156582598324
149.71381033724174,3.81592338970281
149.87041075946763,4.858502859624874
150.50146721722558,4.515874676810532
150.98830695240758,4.8234892125760025
151.55804922035895,4.693138939080414
152.3961185370572,4.2579276737982585
153.0526983239688,4.556549216262111
154.01594739640132,4.56399062656886
154.94446819555014,4.475498523555162
154.9814465851523,5.483404780835256
155.48497115634382,5.04307706177038
155.69597797468305,2.658416899816981
156.41156312869862,3.7496840355448438
157.33783702971414,3.254665582872488
158.2694358394947,2.7749976516933956
158.41393234278075,2.981094623159267
159.39297870360315,5.2563268343857095
160.23144896002486,4.8871854250155256
160.80022134096362,5.831742324847388
161.35528342658654,5.982577068090422
162.09318448975682,6.196252789566435
162.81206222693436,5.475348036194462
163.03841328364797,5.969584643535691
163.4102275292389,6.433329300466922
163.60455942363478,6.885166928255959
164.29708543117158,7.680593175388566
164.98329083318822,7.35732183906493
165.2166492601391,5.780435673001066
165.9695584080182,6.156083174296089
166.10806562472135,5.70123847539877
166.4560342542827,6.582069940700057
166.5589666487649,8.29122456903163
166.7757154693827,8.132017409972171
167.29225668567233,8.05653798204905
167.4814338234719,6.936713869131918
167.74154000356793,7.374896142419747
168.41326301964,8.356702351201433
169.05711098224856,9.599804017948278
169.15643156622536,10.168283943524314
169.9325593386311,11.099564765277467
170.48011286766268,10.568310355525664
171.13716538343579,10.295673258706525
171.62932047410868,9.837588149379679
171.72856436786242,9.622441972198887
172.71118926652707,11.408455291879
173.21620750636794,12.035261523203935
173.58607577718794,11.895629341100854
173.76242318819277,11.698406732412238
174.6440542009659,12.121398604053734
174.73626339435577,13.706097120129966
174.88464195188135,14.009147915507212
174.95390392816626,14.43695384286715
175.74851747369394,12.968884680934282
176.6424973339308,13.351912513951875
176.8574596804101,13.280371629282278
177.8105997245293,15.141261102885679
178.03260143031366,15.477113091983062
178.76871063443832,15.893609941020882
179.0527550166007,13.716149561975017
179.2736268187873,14.046902237249322
179.316480955109,14.056124569843675
179.33912672055885,14.95475204011885
179.96201422647573,15.810850764575
180.7712075060699,16.451599157193453
181.56449390901253,16.258986507842955
181.81859601987526,15.37600772894122
182.0351370018907,16.108110964939947
182.1884466393385,15.52393108999048
182.4547024089843,15.875707093652398
183.29067238536663,14.185084658292368
183.9265445175115,15.825507826048982
183.93026238004677,15.991546954117691
184.36677529569715,14.734296631736184
184.948621252086,14.662757165239839
185.59195574419573,12.738819302448338
186.23971980577335,11.468507479334392
186.29198493040167,12.311162323957658
186.37282181694172,11.399762337086091
186.75685814768076,10.36615513631882
187.73222629376687,10.451919907220521
187.76853128755465,9.796946217963304
188.54967699898407,10.161737053019442
188.99779762350954,9.885656378154618
189.982489814749,10.346615965914033
190.2692356335465,9.95669671071595
190.62864743126556,10.048498856965104
190.92375290836208,10.504806226287835
191.81767053320073,11.300024241582591
192.03317735274322,11.855548709168483
192.52775991288945,12.142220051232798
193.14335375791416,10.878464287545551
194.03631031606346,12.826933156155295
194.7332096954342,11.756017970524182
194.73651209264062,11.776790041641352
195.6851426588837,13.362664453014933
196.1195132539142,14.519418282830221
196.7668504389003,13.870828025939044
197.25582564808428,14.65157914906994
198.1126808784902,13.869736628109475
198.5421401518397,12.779591155807434
198.8846349050291,12.651775981728294
199.13306305976585,11.402487763847798
199.38407832267694,10.922471089690818
199.6008436277043,10.33761960733346
199.62738875392824,10.657732069346281
199.88176285638474,11.490601494092722
200.22990550543182,12.549845374166049
200.2312673192937,11.75576723938627
200.41380747733638,10.718120874960913
200.828017775435,9.382392908268184
201.15285121067427,5.830574850977784
201.65920660528354,7.411443639056358
201.70256051025353,5.754372440891571
201.7660507450346,5.301088145363109
202.5590756421443,5.7962502057147685
202.62261741422117,4.995534315296203
202.6347028608434,4.333768509477667
203.6203577888664,4.378958454619938
204.45466857845895,3.724718694452574
205.1507325610146,4.2866030447826216
205.43379973713309,4.509552080626797
205.86157672666013,3.11767895532129
206.59729641582817,2.8680099441894615
206.62998183001764,2.351549536250134
207.1402616344858,2.680518955843356
207.3441405412741,5.235881901377442
207.87547318427823,5.076635825406501
208.5359873312991,5.73681943969731
209.35981169110164,7.26945705214767
209.93309085280634,8.718112550239299
210.05848893034272,10.478640662610118
210.98254233109765,10.821719297872326
211.3358949716203,11.699397772556484
212.09895512694493,11.091200092892727
212.18423133343458,10.53624408285602
212.96545171691105,10.426320567228977
213.58943618205376,11.022169534208889
213.8599926396273,11.572354768047877
214.38042587484233,12.830296296238117
215.2153293855954,11.776841207483315
215.5677758215461,12.750599710963407
216.46049371291883,12.831861092603143
217.09057642519474,14.819640429023648
217.57756035006605,13.698670117013345
217.77619787678123,13.170732471687801
218.51385444262996,12.138497225718693
218.70115868467838,13.138444336993933
219.01011201855727,14.962138551354899
219.9897985472344,16.21160087307406
220.91605216660537,14.905147979536316
221.725544587709,14.78062061993756
222.29723336338066,14.950000408268403
222.90363675775006,13.439548460058077
223.2433919624891,11.987475437753869
223.89935355028138,10.409531256341843
224.88816380454227,9.752209453995398
225.03832994773984,10.97115762902304
225.73275651969016,11.666320576213616
226.0833430935163,12.683391523492922
226.39653196115978,10.79819364821229
227.1556838855613,11.565395233386623
227.40207739523612,12.278048465801787
227.65026281168684,11.49783490444826
227.6572938277386,11.520628988167879
227.93001816165633,12.859506458246829
228.7908965894021,13.705190107458568
229.2080797269009,13.91441976121489
229.21792086749338,13.145908018624056
229.93307385686785,13.235856858254314
230.15496402001008,12.236232502101146
231.1141995745711,11.889265857035417
231.1731992077548,12.233579848801345
231.39115101797506,12.493345650587576
231.52715625823475,11.280716792403403
232.42463798378594,11.065666686563437
232.6879730434157,11.3142236547757
233.63893612474203,11.126481894437877
234.22663883282803,9.633553349648462
234.84399289707653,9.370148557937716
235.79677108232863,8.157764660247754
236.13355964049697,7.17566531011205
236.9242337322794,6.876611687426951
237.14765754994005,6.903272992484461
237.82020804774947,9.001976093671109
238.61746197356842,9.27465192812965
239.2028465839103,6.939438965671644
239.25991433509625,6.993910431051949
240.13823806052096,5.894480735083505
240.31602857960388,5.1493922160627985
240.9729457832873,6.5172774042645765
241.6729942630045,5.853018575088265
242.59360583452508,4.456137619826293
243.2570322523825,3.114650004311307
243.7616418208927,2.585778446408115
244.1302471794188,2.3413479194341456
244.48367909248918,0.935831622866896
244.66929675312713,1.8875596309698541
244.79856361146085,3.292528018875258
245.41593241295777,4.589054222441337
245.71244130795822,4.609256740910698
246.59221564792097,4.898801325185503
247.21635663462803,5.452600656785399
248.16532100061886,3.4075537679247083
248.74328436912037,2.754850899189682
249.57795143616386,3.92714574662145
249.99154701153748,3.3981750543742715
250.22281805286184,1.4789563317544063
250.89999602851458,2.2608163475215353
251.77902859658934,2.9056979251765833
252.5871824908536,3.2602150466540545
253.52324461145326,3.992300685352428
253.57691456750035,3.7248998420133392
254.04640804533847,2.601113123244275
254.9338919161819,3.733682065734674
255.71627407800406,4.421645451253078
256.4713725266047,3.617781969920604
256.8230141235981,6.1465584191379925
257.2056394359097,4.316967164257453
257.69342800509185,5.711414612395431
258.2548161770683,6.509638762460881
258.54275915562175,8.026704616555028
259.30965759279206,7.849189682102151
259.41804649075493,7.680845707086154
260.40685567236505,7.023644222221253
261.19532007933594,6.9337848139695275
262.03726618574,5.905847940768981
262.19599409913644,4.3165250635367265
262.4255434756633,3.915636081865693
262.635403821012,2.902884051484926
263.0419402094558,1.4448753318242837
263.7064757901244,3.351573546074605
264.10908704507165,1.9085025435360938
264.27960520167835,1.0455068593204317
264.391741408268,1.5373861757308918
264.505795734236,2.9229028202698624
265.0997980735265,2.0026525111166067
265.70382619369775,3.1093836963210504
265.9103443271015,5.328087647399569
266.1378472284414,5.253799331217551
266.7047929216642,6.130115841002073
267.66768942703493,8.963594365754242
268.22138586454093,8.467559145611476
269.0505474237725,7.747146678785694
269.1900355964899,7.678944097387195
269.2002408495173,7.795575436382588
269.31699791084975,7.545961921548658
269.3770186014008,8.556580839768069
270.3058734177612,10.683913935154772
270.36924281180836,10.06958183518825
271.06340777361766,9.654106227070873
271.91947527229786,9.956206272017061
272.0012544540223,9.86225866541042
272.2054845574312,9.021778739398743
273.0666579264216,7.9842087176171574
273.9191904969048,8.011321173403505
273.9957355593797,7.447704373941535
274.2693339753896,9.266148325255665
274.8007713078987,7.5792232532720165
275.3696927058045,6.655055939887901
276.2643619456794,8.570940277249553
277.06372628058307,6.675827151221578
277.2165243332274,8.497414330030796
278.189670575317,9.043955156363468
279.056928609265,10.42826881412398
279.21577507746406,10.807603257971332
280.0136261982843,10.781019525292356
280.37790099997073,9.528409868019699
280.84063341864385,10.968958930818266
281.6277708862908,11.53478067626279
281.94302000803873,10.247425142500195
282.7869906479027,11.374273733523333
283.02057347702794,12.231510783710766
283.9677108565811,12.108900029155999
284.89657082851045,12.83327160995917
285.26368720829487,12.735256273531721
286.23301013256423,14.454402273842591
287.0957260541618,13.99511578351735
287.14103304664604,13.384386299435217
288.00046559935436,14.553357246670013
288.46051264205016,14.682911757039902
288.6509914905764,15.318237740857239
289.59708209265955,15.364796685631257
289.89874063641764,16.12519038055973
290.7785319183022,16.564077099016163
291.6608806201257,16.1346442625865
291.84740216610953,14.743950381360102
292.6140377135016,15.668869450854789
292.6290035166312,15.113928081869853
292.9542842821684,14.16702254949329
293.6053584832698,16.23396597150943
293.74346673861146,14.247985503706598
294.03595269774087,13.444317402097496
294.30963312555104,14.099810114402537
294.6988182561472,13.468655451590982
295.48722083028406,14.749237264247428
296.1393749974668,15.298033015686983
296.3713627846446,15.42894584408756
297.0087861707434,14.745977669833325
297.78374906326644,16.073388223988527
298.19809001334943,15.52093290826742
299.0156303157564,15.792431427240919
299.5472356544342,15.834644975566517
300.54654347524047,16.91559860388142
301.2437057013158,18.682395268482974
301.69022029126063,18.76452829249449
302.10983620607294,18.884189037177094
302.26789922988974,18.749218721655602
302.4483999668155,19.233684523942706
302.6035126110073,18.145064554425396
302.75280044064857,18.70814605679144
303.5536632281728,21.13937082089871
304.24210647819564,20.578589111882742
305.03511437540874,20.320645009555005
305.7924983680714,20.476943250976742
305.97672570310533,20.361331832151702
306.5808551707305,20.21227559889267
307.1265333991032,18.581324468872545
307.54840799979866,19.522700498246238
308.03146666218527,19.564096773939152
308.1385801548604,19.79215931561003
308.96724810870364,19.461903701396388
309.56789885251783,19.62817868567818
310.48918650182895,18.893588057664285
310.9300542152487,19.325575379419412
311.3035709809046,18.44901726470965
311.72955346107483,20.084105137969296
312.25942778773606,21.103830924630902
312.5629075493198,20.688632478382136
312.8817674294114,20.214148417657125
313.1785687170923,19.695251474446604
313.56484429794364,20.519131619500335
314.10504556423984,20.98335324296014
314.9269629023038,19.216971370305043
315.3466885397211,18.727041133114618
316.34140113159083,19.090551911143805
317.19695692462847,18.99025538117053
317.86126086930744,16.64358574739763
318.840456092963,17.21813472341936
319.07394811161794,17.701726675795125
319.11851222091354,17.74445703715129
319.8035691874102,16.741047666087006
320.00768639170565,16.16631196431162
320.22318673483096,15.623923818788905
321.1545782168396,16.79425922379933
321.8111405884847,17.190249820577925
322.6672310694121,18.508673938531672
322.7623229592573,18.153929744055514
322.82764195278287,17.123624068633656
323.0828657953534,16.16111540407209
323.84631052589975,15.041970975796698
324.8431474128738,16.14372534189491
324.9493031834718,15.42886133086009
325.857757430058,13.716477735181783
326.3278708513826,14.742695621724645
327.05455933813937,14.120561755947655
327.13141774758697,14.341369144801284
328.0471119482536,13.86885294777572
328.33584405342117,12.680464735438019
329.2071015224792,13.152664257339174
330.04107448575087,12.31027288877769
330.2291223539505,11.079230784366475
330.88341137603857,10.633828246058314
331.83597019757144,10.806712956977403
331.98090313980356,11.643290553891234
332.1823558676988,11.195843636868048
332.35287608974613,11.922827277867952
332.61520047462545,11.123629325448825
333.44241655478254,9.534864111243758
333.9674897619989,9.43547964054443
334.23089712369256,9.550437273578703
334.24341749656014,9.279138786797288
334.39255399256945,9.73109607729782
334.68358645099215,9.592567262043847
335.0473352689296,8.441834182699608
335.4779100015294,9.5382078040003
336.0118408803828,9.167525637057887
336.87270630081184,9.054193693939332
337.0552531867288,7.60880232382359
337.590850162087,7.8485702584473165
338.4441452601459,6.183124773270507
339.1123172112275,5.576563046802873
340.05495246546343,3.8875112363726125
340.05788089102134,2.978783436133256
341.02202946995385,3.1868549463922977
341.7797508307267,3.5035128422425292
342.1430588958319,3.2245627598550217
342.79934552661143,2.553707678000191
343.00439724233,2.0049302833277913
343.29535189527087,0.8312618409568208
343.41914194379933,2.084570318225915
344.0867116865702,1.964967072110998
344.653452337021,2.2358187042545343
345.3973753002938,2.752805999887405
346.12114444584586,2.4412110496199237
346.67355196434073,1.41021016193973
347.3152053512167,1.4065664888461114
347.6943767629564,-0.1586404168347989
348.06216517067514,-1.1462030514719432
348.5766932340339,-1.548114004236741
349.48811564431526,-0.8025464912310871
349.53262551594526,0.986881129817577
349.779632630758,0.6266025219050206
350.22855524579063,-0.3047228593094564
350.56342352810316,-0.4300404351760508
351.5121193048544,-0.2860097246264254
352.0608156332746,0.6416577008668236
352.43431038572453,2.1381171196769
352.4662770549767,-0.1424910308562182
352.95201755547896,-1.0736910191220905
353.5552991752047,-1.649753375667737
354.1786276306957,-3.3706910698083337
354.4755428037606,-4.409128608406475
355.09666760312393,-4.553417529865545
355.704334537033,-4.933459163781621
355.91985239926726,-5.227198105437294
356.4746780071873,-6.314523119700955
356.53249640087597,-4.700295389357613
357.4947757755872,-3.846685375377053
358.3690965506248,-3.016214642829898
359.11711670760997,-1.9479953286342555
359.6340463128872,-3.0153476612409085
359.97440357645974,-2.031416713864851
360.30249159852974,-1.0413615432130818
361.1462284871377,-1.1070784334196317
361.96266826218925,-0.8435962509875246
362.688750985777,-0.6781826738998398
363.04518943908624,-0.46582561906709047
363.277215705486,1.4249136385730785
363.46056432044134,-0.9046278080597188
364.0908342085313,-1.9730011372756528
364.9878732096404,-2.254533688103916
365.28811117401347,-0.002047342576686418
366.0725369735155,1.4959698108259372
366.48236088454723,0.508475727371463
367.12484727520496,2.1290076066581123
367.5620237302501,0.5218773037052783
367.90274952049367,0.36078071681656576
368.2291889032349,-0.3745436796141407
368.9204736968968,-1.4668402967119916
369.2665470831562,-0.9647377899919012
369.8757597578224,-2.1332922715790983
370.8731555249542,-3.0435177599680516
370.9969918727875,-3.3941767125633944
371.4614631780423,-3.9174457081108898
372.047316059703,-3.378934876151875
372.0928696892224,-4.287279815391503
372.45833406969905,-5.2810118551993686
373.4543121790048,-4.350597160530151
374.0168945156038,-6.467613889239523
374.92418913706206,-7.069067465122004
375.55612524598837,-6.450666243851525
376.0487525362987,-6.125666199303639
376.85359462792985,-6.446764149329351
377.07228690735064,-5.678979881343993
377.73952833213843,-5.071336177209013
378.68819814315066,-4.251385530989983
379.5949691461865,-5.687348345029896
380.3007998485118,-4.295038680880906
380.97221302986145,-3.0372714130750866
381.6365279231686,-2.265141803994188
381.9253528290428,-0.4966598092580986
382.0636815603357,-1.5139395959393052
382.9982220781967,-2.564030682656258
383.53493764041923,-3.139935419659713
383.640091342153,-1.4216724736916198
383.6724548919592,0.6786520115361174
384.14179183379747,-0.23220194606737676
384.70631147781387,-2.9604299653727137
385.65170838474296,-5.096708926956965
386.20470509678125,-4.565015762528596
386.3276853226125,-4.3651387924193275
386.45350449485704,-3.0257571947828485
387.166723447619,-2.841936669613677
388.13423244003206,-4.006892664650431
388.378102529794,-3.5524652932670446
389.286622263724,-2.011213827059453
389.9503934925888,-1.8710706657167642
390.3876715223305,-1.6676044533233905
390.92706940555945,-1.1548162973721585
391.2800578153692,-1.6290909585283488
392.00012811343186,-1.306272281512616
392.4358761566691,-0.30308701521924447
392.92678331863135,0.06449363806068921
392.954452652717,1.0411215567452021
393.9278154333588,1.5439776532797382
393.94875236344524,0.8978481281868663
394.48774911649525,0.7407578512232508
394.85029496694915,0.5517367295546196
395.8484995136969,1.6271613486285534
396.67158484086394,1.9224417779645593
396.8314072864596,1.670210792783471
396.9560978168156,2.7418964265195416
397.77980466815643,3.356888973541367
398.3731996207498,3.201790838624825
398.51438100542873,3.897811498864018
399.4257719828747,4.333014310242924
399.6581764088478,2.949804631032846
400.07602802477777,1.3557612150603429
400.6204618716147,1.853136277482071
401.20550182741135,0.7927653909294056
401.8021020963788,0.2345691206099086
402.67037264467217,1.113862809334958
403.65854466869496,0.8768257152528547
403.98401339305565,1.1462417842971664
404.8572922681924,1.0618404642926018
404.97166482754983,1.144858516260962
405.1008714507334,0.4076484330658065
405.8663550419733,-0.4672623026701416
406.4744784757495,-0.7052816090515595
406.64163213572465,-1.8279423238054364
407.5335730649531,-3.3281613243518846
407.75343874725513,-3.834866330811885
407.8256499816198,-3.4262532832708175
408.64019204932265,-1.834872783841523
409.4995923007373,-0.5887756549374862
409.64497831626795,-2.2453692256726607
410.06635197624564,-3.1459238291979736
410.8634318213444,-5.079084143324044
411.1916726178024,-5.0789453153916
412.0742359152064,-2.7137667544606363
412.1399477585219,-4.5003931083018704
412.3097825089935,-4.929334472533246
412.7007954828441,-5.892999738617508
413.1995545285754,-6.745184609234349
413.5507331008557,-5.696010631724671
414.33541293651797,-6.007200295653756
415.24247684166767,-6.430880952031221
415.98556474247016,-7.4657497076764825
416.4873767425306,-9.081326605336123
417.06547709624283,-11.156746087440872
418.02007274655625,-10.177510948148266
418.39193985960446,-9.746456617769944
418.8936636655126,-11.351884620790264
419.84421186801046,-12.363456746584713
420.6337476740591,-12.2934105823017
421.57418195717037,-12.620850611781385
422.3754350715317,-13.441309318443576
422.52552217408083,-14.145092106100831
422.79581527924165,-14.638220214773927
423.02015251643024,-14.796966660915073
423.18735401006415,-15.69458823896041
423.3711460244376,-16.198671325189867
424.08485919842497,-17.294565480796788
424.53062567673624,-16.98114187696101
425.3526335391216,-17.635382287218846
425.412982753478,-16.745764263304757
426.09489677636884,-18.70806374081815
426.45200549648143,-17.36990524650674
426.86940912296996,-17.668326883802045
427.26857538195327,-18.990825273376913
427.5830761594698,-20.554229786151012
427.743952464778,-18.898326034356582
428.30807074997574,-19.517420785255204
429.070559064392,-19.828097541058767
429.72182466555387,-20.809181803808766
430.59997243387625,-22.057078016332323
